Date,Ticker,Close
2003-09-17,BAC,38.98500061035156
2003-09-18,BAC,39.845001220703125
2003-09-19,BAC,39.61000061035156
2003-09-22,BAC,39.29999923706055
2003-09-23,BAC,39.525001525878906
2003-09-24,BAC,39.20000076293945
2003-09-25,BAC,39.25
2003-09-26,BAC,39.400001525878906
2003-09-29,BAC,39.36000061035156
2003-09-30,BAC,39.02000045776367
2003-10-01,BAC,39.61000061035156
2003-10-02,BAC,39.595001220703125
2003-10-03,BAC,39.775001525878906
2003-10-06,BAC,40.224998474121094
2003-10-07,BAC,40.17499923706055
2003-10-08,BAC,40.16999816894531
2003-10-09,BAC,40.334999084472656
2003-10-10,BAC,40.560001373291016
2003-10-13,BAC,40.869998931884766
2003-10-14,BAC,41.25
2003-10-15,BAC,41.029998779296875
2003-10-16,BAC,40.96500015258789
2003-10-17,BAC,40.849998474121094
2003-10-20,BAC,40.70500183105469
2003-10-21,BAC,40.5099983215332
2003-10-22,BAC,40.51499938964844
2003-10-23,BAC,40.88999938964844
2003-10-24,BAC,40.93000030517578
2003-10-27,BAC,36.78499984741211
2003-10-28,BAC,36.42499923706055
2003-10-29,BAC,37.18000030517578
2003-10-30,BAC,37.584999084472656
2003-10-31,BAC,37.8650016784668
2003-11-03,BAC,37.994998931884766
2003-11-04,BAC,37.77000045776367
2003-11-05,BAC,38.099998474121094
2003-11-06,BAC,38.41999816894531
2003-11-07,BAC,38.07500076293945
2003-11-10,BAC,37.80500030517578
2003-11-11,BAC,37.755001068115234
2003-11-12,BAC,37.904998779296875
2003-11-13,BAC,37.70500183105469
2003-11-14,BAC,37.36000061035156
2003-11-17,BAC,37.28499984741211
2003-11-18,BAC,36.974998474121094
2003-11-19,BAC,37.185001373291016
2003-11-20,BAC,37.0
2003-11-21,BAC,37.17499923706055
2003-11-24,BAC,37.45000076293945
2003-11-25,BAC,37.525001525878906
2003-11-26,BAC,37.73500061035156
2003-11-28,BAC,37.71500015258789
2003-12-01,BAC,38.17499923706055
2003-12-02,BAC,38.30500030517578
2003-12-03,BAC,37.724998474121094
2003-12-04,BAC,37.7400016784668
2003-12-05,BAC,37.55500030517578
2003-12-08,BAC,38.0
2003-12-09,BAC,37.70500183105469
2003-12-10,BAC,37.79499816894531
2003-12-11,BAC,37.94499969482422
2003-12-12,BAC,37.92499923706055
2003-12-15,BAC,38.21500015258789
2003-12-16,BAC,38.75
2003-12-17,BAC,38.939998626708984
2003-12-18,BAC,39.45000076293945
2003-12-19,BAC,39.5
2003-12-22,BAC,39.529998779296875
2003-12-23,BAC,39.654998779296875
2003-12-24,BAC,39.625
2003-12-26,BAC,39.79499816894531
2003-12-29,BAC,40.150001525878906
2003-12-30,BAC,40.25
2003-12-31,BAC,40.21500015258789
2004-01-02,BAC,39.54499816894531
2004-01-05,BAC,39.65999984741211
2004-01-06,BAC,39.595001220703125
2004-01-07,BAC,39.505001068115234
2004-01-08,BAC,39.525001525878906
2004-01-09,BAC,39.17499923706055
2004-01-12,BAC,39.25
2004-01-13,BAC,39.150001525878906
2004-01-14,BAC,39.625
2004-01-15,BAC,39.34000015258789
2004-01-16,BAC,39.5099983215332
2004-01-20,BAC,40.03499984741211
2004-01-21,BAC,40.92499923706055
2004-01-22,BAC,40.849998474121094
2004-01-23,BAC,40.6349983215332
2004-01-26,BAC,41.119998931884766
2004-01-27,BAC,41.0
2004-01-28,BAC,40.25
2004-01-29,BAC,40.459999084472656
2004-01-30,BAC,40.72999954223633
2004-02-02,BAC,40.775001525878906
2004-02-03,BAC,40.755001068115234
2004-02-04,BAC,40.849998474121094
2004-02-05,BAC,41.0
2004-02-06,BAC,41.380001068115234
2004-02-09,BAC,40.84000015258789
2004-02-10,BAC,40.810001373291016
2004-02-11,BAC,40.994998931884766
2004-02-12,BAC,40.82500076293945
2004-02-13,BAC,40.78499984741211
2004-02-17,BAC,40.93000030517578
2004-02-18,BAC,40.78499984741211
2004-02-19,BAC,40.685001373291016
2004-02-20,BAC,40.66999816894531
2004-02-23,BAC,41.0
2004-02-24,BAC,40.724998474121094
2004-02-25,BAC,40.85499954223633
2004-02-26,BAC,41.0
2004-02-27,BAC,40.959999084472656
2004-03-01,BAC,41.064998626708984
2004-03-02,BAC,41.25
2004-03-03,BAC,41.310001373291016
2004-03-04,BAC,41.060001373291016
2004-03-05,BAC,41.369998931884766
2004-03-08,BAC,41.220001220703125
2004-03-09,BAC,40.8849983215332
2004-03-10,BAC,39.994998931884766
2004-03-11,BAC,39.775001525878906
2004-03-12,BAC,40.15999984741211
2004-03-15,BAC,39.69499969482422
2004-03-16,BAC,40.05500030517578
2004-03-17,BAC,40.224998474121094
2004-03-18,BAC,40.040000915527344
2004-03-19,BAC,39.92499923706055
2004-03-22,BAC,39.3650016784668
2004-03-23,BAC,39.26499938964844
2004-03-24,BAC,39.154998779296875
2004-03-25,BAC,39.869998931884766
2004-03-26,BAC,40.04999923706055
2004-03-29,BAC,40.52000045776367
2004-03-30,BAC,40.8849983215332
2004-03-31,BAC,40.4900016784668
2004-04-01,BAC,40.73500061035156
2004-04-02,BAC,40.255001068115234
2004-04-05,BAC,40.625
2004-04-06,BAC,41.0
2004-04-07,BAC,40.724998474121094
2004-04-08,BAC,40.525001525878906
2004-04-12,BAC,40.98500061035156
2004-04-13,BAC,40.25
2004-04-14,BAC,40.04499816894531
2004-04-15,BAC,40.13999938964844
2004-04-16,BAC,40.38999938964844
2004-04-19,BAC,40.58000183105469
2004-04-20,BAC,40.040000915527344
2004-04-21,BAC,40.290000915527344
2004-04-22,BAC,40.69499969482422
2004-04-23,BAC,40.724998474121094
2004-04-26,BAC,40.625
2004-04-27,BAC,40.89500045776367
2004-04-28,BAC,40.45000076293945
2004-04-29,BAC,40.32500076293945
2004-04-30,BAC,40.244998931884766
2004-05-03,BAC,40.4900016784668
2004-05-04,BAC,40.7599983215332
2004-05-05,BAC,40.78499984741211
2004-05-06,BAC,40.04999923706055
2004-05-07,BAC,39.275001525878906
2004-05-10,BAC,38.959999084472656
2004-05-11,BAC,39.21500015258789
2004-05-12,BAC,40.16999816894531
2004-05-13,BAC,40.09000015258789
2004-05-14,BAC,40.099998474121094
2004-05-17,BAC,39.935001373291016
2004-05-18,BAC,40.42499923706055
2004-05-19,BAC,40.32500076293945
2004-05-20,BAC,40.65999984741211
2004-05-21,BAC,40.73500061035156
2004-05-24,BAC,40.775001525878906
2004-05-25,BAC,41.220001220703125
2004-05-26,BAC,41.470001220703125
2004-05-27,BAC,41.30500030517578
2004-05-28,BAC,41.564998626708984
2004-06-01,BAC,41.52000045776367
2004-06-02,BAC,41.564998626708984
2004-06-03,BAC,41.51499938964844
2004-06-04,BAC,41.79999923706055
2004-06-07,BAC,42.314998626708984
2004-06-08,BAC,42.07500076293945
2004-06-09,BAC,41.775001525878906
2004-06-10,BAC,42.10499954223633
2004-06-14,BAC,41.275001525878906
2004-06-15,BAC,42.1150016784668
2004-06-16,BAC,41.96500015258789
2004-06-17,BAC,41.834999084472656
2004-06-18,BAC,42.255001068115234
2004-06-21,BAC,42.470001220703125
2004-06-22,BAC,42.2599983215332
2004-06-23,BAC,42.3849983215332
2004-06-24,BAC,42.720001220703125
2004-06-25,BAC,42.0
2004-06-28,BAC,42.36000061035156
2004-06-29,BAC,42.28499984741211
2004-06-30,BAC,42.310001373291016
2004-07-01,BAC,41.9900016784668
2004-07-02,BAC,42.1150016784668
2004-07-06,BAC,41.83000183105469
2004-07-07,BAC,42.1150016784668
2004-07-08,BAC,41.80500030517578
2004-07-09,BAC,41.95500183105469
2004-07-12,BAC,42.42499923706055
2004-07-13,BAC,42.564998626708984
2004-07-14,BAC,42.150001525878906
2004-07-15,BAC,41.92499923706055
2004-07-16,BAC,42.23500061035156
2004-07-19,BAC,42.689998626708984
2004-07-20,BAC,42.630001068115234
2004-07-21,BAC,41.95500183105469
2004-07-22,BAC,42.435001373291016
2004-07-23,BAC,42.43000030517578
2004-07-26,BAC,42.6349983215332
2004-07-27,BAC,42.5
2004-07-28,BAC,42.46500015258789
2004-07-29,BAC,42.48500061035156
2004-07-30,BAC,42.505001068115234
2004-08-02,BAC,42.834999084472656
2004-08-03,BAC,42.904998779296875
2004-08-04,BAC,42.54999923706055
2004-08-05,BAC,41.95000076293945
2004-08-06,BAC,41.95500183105469
2004-08-09,BAC,41.96500015258789
2004-08-10,BAC,42.5
2004-08-11,BAC,42.76499938964844
2004-08-12,BAC,42.654998779296875
2004-08-13,BAC,42.47999954223633
2004-08-16,BAC,43.04999923706055
2004-08-17,BAC,43.439998626708984
2004-08-18,BAC,43.724998474121094
2004-08-19,BAC,43.83000183105469
2004-08-20,BAC,44.25
2004-08-23,BAC,44.150001525878906
2004-08-24,BAC,44.345001220703125
2004-08-25,BAC,44.34000015258789
2004-08-26,BAC,44.099998474121094
2004-08-27,BAC,44.505001068115234
2004-08-30,BAC,44.56999969482422
2004-08-31,BAC,44.97999954223633
2004-09-01,BAC,43.650001525878906
2004-09-02,BAC,43.849998474121094
2004-09-03,BAC,43.61000061035156
2004-09-07,BAC,44.27000045776367
2004-09-08,BAC,44.11000061035156
2004-09-09,BAC,44.369998931884766
2004-09-10,BAC,44.599998474121094
2004-09-13,BAC,44.47999954223633
2004-09-14,BAC,44.349998474121094
2004-09-15,BAC,44.16999816894531
2004-09-16,BAC,44.34000015258789
2004-09-17,BAC,44.65999984741211
2004-09-20,BAC,44.369998931884766
2004-09-21,BAC,44.68000030517578
2004-09-22,BAC,43.91999816894531
2004-09-23,BAC,43.56999969482422
2004-09-24,BAC,43.97999954223633
2004-09-27,BAC,43.81999969482422
2004-09-28,BAC,43.68000030517578
2004-09-29,BAC,43.59000015258789
2004-09-30,BAC,43.33000183105469
2004-10-01,BAC,44.15999984741211
2004-10-04,BAC,44.349998474121094
2004-10-05,BAC,44.720001220703125
2004-10-06,BAC,45.25
2004-10-07,BAC,45.43000030517578
2004-10-08,BAC,45.13999938964844
2004-10-11,BAC,45.40999984741211
2004-10-12,BAC,45.529998779296875
2004-10-13,BAC,45.0099983215332
2004-10-14,BAC,44.20000076293945
2004-10-15,BAC,44.9900016784668
2004-10-18,BAC,44.97999954223633
2004-10-19,BAC,44.36000061035156
2004-10-20,BAC,43.720001220703125
2004-10-21,BAC,43.90999984741211
2004-10-22,BAC,43.79999923706055
2004-10-25,BAC,43.619998931884766
2004-10-26,BAC,43.869998931884766
2004-10-27,BAC,44.36000061035156
2004-10-28,BAC,44.52000045776367
2004-10-29,BAC,44.790000915527344
2004-11-01,BAC,45.11000061035156
2004-11-02,BAC,45.16999816894531
2004-11-03,BAC,45.63999938964844
2004-11-04,BAC,46.25
2004-11-05,BAC,45.95000076293945
2004-11-08,BAC,45.970001220703125
2004-11-09,BAC,45.93000030517578
2004-11-10,BAC,46.22999954223633
2004-11-11,BAC,47.11000061035156
2004-11-12,BAC,47.439998626708984
2004-11-15,BAC,47.33000183105469
2004-11-16,BAC,46.77000045776367
2004-11-17,BAC,46.59000015258789
2004-11-18,BAC,46.40999984741211
2004-11-19,BAC,45.849998474121094
2004-11-22,BAC,46.2599983215332
2004-11-23,BAC,46.400001525878906
2004-11-24,BAC,46.459999084472656
2004-11-26,BAC,46.470001220703125
2004-11-29,BAC,46.34000015258789
2004-11-30,BAC,46.27000045776367
2004-12-01,BAC,46.59000015258789
2004-12-02,BAC,46.41999816894531
2004-12-03,BAC,46.31999969482422
2004-12-06,BAC,46.5
2004-12-07,BAC,45.849998474121094
2004-12-08,BAC,46.11000061035156
2004-12-09,BAC,46.20000076293945
2004-12-10,BAC,45.880001068115234
2004-12-13,BAC,45.959999084472656
2004-12-14,BAC,45.83000183105469
2004-12-15,BAC,45.93000030517578
2004-12-16,BAC,46.09000015258789
2004-12-17,BAC,45.20000076293945
2004-12-20,BAC,45.52000045776367
2004-12-21,BAC,46.310001373291016
2004-12-22,BAC,46.79999923706055
2004-12-23,BAC,46.70000076293945
2004-12-27,BAC,46.65999984741211
2004-12-28,BAC,46.970001220703125
2004-12-29,BAC,46.86000061035156
2004-12-30,BAC,46.959999084472656
2004-12-31,BAC,46.9900016784668
2005-01-03,BAC,46.459999084472656
2005-01-04,BAC,45.81999969482422
2005-01-05,BAC,45.290000915527344
2005-01-06,BAC,45.220001220703125
2005-01-07,BAC,44.72999954223633
2005-01-10,BAC,45.290000915527344
2005-01-11,BAC,45.18000030517578
2005-01-12,BAC,45.060001373291016
2005-01-13,BAC,44.5
2005-01-14,BAC,44.88999938964844
2005-01-18,BAC,45.72999954223633
2005-01-19,BAC,44.970001220703125
2005-01-20,BAC,45.310001373291016
2005-01-21,BAC,45.09000015258789
2005-01-24,BAC,45.220001220703125
2005-01-25,BAC,45.59000015258789
2005-01-26,BAC,45.77000045776367
2005-01-27,BAC,45.529998779296875
2005-01-28,BAC,45.70000076293945
2005-01-31,BAC,46.369998931884766
2005-02-01,BAC,46.68000030517578
2005-02-02,BAC,46.72999954223633
2005-02-03,BAC,46.400001525878906
2005-02-04,BAC,46.88999938964844
2005-02-07,BAC,46.63999938964844
2005-02-08,BAC,46.88999938964844
2005-02-09,BAC,46.439998626708984
2005-02-10,BAC,46.93000030517578
2005-02-11,BAC,46.81999969482422
2005-02-14,BAC,46.93000030517578
2005-02-15,BAC,47.060001373291016
2005-02-16,BAC,46.77000045776367
2005-02-17,BAC,46.36000061035156
2005-02-18,BAC,45.7400016784668
2005-02-22,BAC,45.20000076293945
2005-02-23,BAC,45.72999954223633
2005-02-24,BAC,46.20000076293945
2005-02-25,BAC,46.790000915527344
2005-02-28,BAC,46.650001525878906
2005-03-01,BAC,47.08000183105469
2005-03-02,BAC,46.56999969482422
2005-03-03,BAC,46.33000183105469
2005-03-04,BAC,46.779998779296875
2005-03-07,BAC,46.470001220703125
2005-03-08,BAC,46.2599983215332
2005-03-09,BAC,45.70000076293945
2005-03-10,BAC,45.86000061035156
2005-03-11,BAC,45.77000045776367
2005-03-14,BAC,45.79999923706055
2005-03-15,BAC,45.540000915527344
2005-03-16,BAC,44.79999923706055
2005-03-17,BAC,44.779998779296875
2005-03-18,BAC,44.939998626708984
2005-03-21,BAC,44.29999923706055
2005-03-22,BAC,43.65999984741211
2005-03-23,BAC,43.97999954223633
2005-03-24,BAC,43.75
2005-03-28,BAC,44.290000915527344
2005-03-29,BAC,43.88999938964844
2005-03-30,BAC,44.02000045776367
2005-03-31,BAC,44.099998474121094
2005-04-01,BAC,44.0099983215332
2005-04-04,BAC,44.15999984741211
2005-04-05,BAC,44.310001373291016
2005-04-06,BAC,44.599998474121094
2005-04-07,BAC,44.83000183105469
2005-04-08,BAC,44.68000030517578
2005-04-11,BAC,44.97999954223633
2005-04-12,BAC,45.52000045776367
2005-04-13,BAC,45.11000061035156
2005-04-14,BAC,44.68000030517578
2005-04-15,BAC,44.279998779296875
2005-04-18,BAC,44.72999954223633
2005-04-19,BAC,44.93000030517578
2005-04-20,BAC,44.22999954223633
2005-04-21,BAC,44.38999938964844
2005-04-22,BAC,44.369998931884766
2005-04-25,BAC,44.83000183105469
2005-04-26,BAC,44.61000061035156
2005-04-27,BAC,44.869998931884766
2005-04-28,BAC,44.689998626708984
2005-04-29,BAC,45.040000915527344
2005-05-02,BAC,45.34000015258789
2005-05-03,BAC,45.36000061035156
2005-05-04,BAC,45.970001220703125
2005-05-05,BAC,45.849998474121094
2005-05-06,BAC,45.4900016784668
2005-05-09,BAC,45.72999954223633
2005-05-10,BAC,45.380001068115234
2005-05-11,BAC,45.65999984741211
2005-05-12,BAC,45.34000015258789
2005-05-13,BAC,45.130001068115234
2005-05-16,BAC,45.849998474121094
2005-05-17,BAC,46.13999938964844
2005-05-18,BAC,46.650001525878906
2005-05-19,BAC,46.45000076293945
2005-05-20,BAC,46.56999969482422
2005-05-23,BAC,46.54999923706055
2005-05-24,BAC,46.61000061035156
2005-05-25,BAC,46.540000915527344
2005-05-26,BAC,46.709999084472656
2005-05-27,BAC,46.650001525878906
2005-05-31,BAC,46.31999969482422
2005-06-01,BAC,46.290000915527344
2005-06-02,BAC,46.18000030517578
2005-06-03,BAC,45.779998779296875
2005-06-06,BAC,45.900001525878906
2005-06-07,BAC,45.86000061035156
2005-06-08,BAC,45.90999984741211
2005-06-09,BAC,46.09000015258789
2005-06-10,BAC,46.0
2005-06-13,BAC,45.91999816894531
2005-06-14,BAC,45.970001220703125
2005-06-15,BAC,46.599998474121094
2005-06-16,BAC,46.43000030517578
2005-06-17,BAC,46.63999938964844
2005-06-20,BAC,46.709999084472656
2005-06-21,BAC,47.08000183105469
2005-06-22,BAC,47.06999969482422
2005-06-23,BAC,46.599998474121094
2005-06-24,BAC,46.75
2005-06-27,BAC,46.400001525878906
2005-06-28,BAC,46.66999816894531
2005-06-29,BAC,46.90999984741211
2005-06-30,BAC,45.61000061035156
2005-07-01,BAC,44.97999954223633
2005-07-05,BAC,45.11000061035156
2005-07-06,BAC,44.70000076293945
2005-07-07,BAC,44.68000030517578
2005-07-08,BAC,45.150001525878906
2005-07-11,BAC,45.16999816894531
2005-07-12,BAC,45.310001373291016
2005-07-13,BAC,45.75
2005-07-14,BAC,45.810001373291016
2005-07-15,BAC,45.97999954223633
2005-07-18,BAC,45.08000183105469
2005-07-19,BAC,44.81999969482422
2005-07-20,BAC,44.86000061035156
2005-07-21,BAC,44.599998474121094
2005-07-22,BAC,44.849998474121094
2005-07-25,BAC,44.65999984741211
2005-07-26,BAC,44.529998779296875
2005-07-27,BAC,44.150001525878906
2005-07-28,BAC,44.0099983215332
2005-07-29,BAC,43.599998474121094
2005-08-01,BAC,43.65999984741211
2005-08-02,BAC,43.939998626708984
2005-08-03,BAC,43.779998779296875
2005-08-04,BAC,43.709999084472656
2005-08-05,BAC,43.25
2005-08-08,BAC,42.939998626708984
2005-08-09,BAC,42.900001525878906
2005-08-10,BAC,42.75
2005-08-11,BAC,42.790000915527344
2005-08-12,BAC,42.689998626708984
2005-08-15,BAC,43.18000030517578
2005-08-16,BAC,43.720001220703125
2005-08-17,BAC,43.72999954223633
2005-08-18,BAC,43.79999923706055
2005-08-19,BAC,43.619998931884766
2005-08-22,BAC,43.7400016784668
2005-08-23,BAC,43.34000015258789
2005-08-24,BAC,42.90999984741211
2005-08-25,BAC,43.06999969482422
2005-08-26,BAC,42.84000015258789
2005-08-29,BAC,43.36000061035156
2005-08-30,BAC,43.099998474121094
2005-08-31,BAC,43.029998779296875
2005-09-01,BAC,43.099998474121094
2005-09-02,BAC,42.90999984741211
2005-09-06,BAC,43.349998474121094
2005-09-07,BAC,43.310001373291016
2005-09-08,BAC,43.029998779296875
2005-09-09,BAC,42.95000076293945
2005-09-12,BAC,42.70000076293945
2005-09-13,BAC,42.65999984741211
2005-09-14,BAC,42.63999938964844
2005-09-15,BAC,42.72999954223633
2005-09-16,BAC,43.68000030517578
2005-09-19,BAC,43.38999938964844
2005-09-20,BAC,43.0
2005-09-21,BAC,42.2599983215332
2005-09-22,BAC,42.189998626708984
2005-09-23,BAC,42.22999954223633
2005-09-26,BAC,42.0
2005-09-27,BAC,41.91999816894531
2005-09-28,BAC,41.599998474121094
2005-09-29,BAC,42.099998474121094
2005-09-30,BAC,42.099998474121094
2005-10-03,BAC,42.04999923706055
2005-10-04,BAC,41.90999984741211
2005-10-05,BAC,41.959999084472656
2005-10-06,BAC,42.22999954223633
2005-10-07,BAC,42.27000045776367
2005-10-10,BAC,42.09000015258789
2005-10-11,BAC,41.880001068115234
2005-10-12,BAC,41.88999938964844
2005-10-13,BAC,42.0
2005-10-14,BAC,42.04999923706055
2005-10-17,BAC,42.04999923706055
2005-10-18,BAC,41.56999969482422
2005-10-19,BAC,42.439998626708984
2005-10-20,BAC,42.20000076293945
2005-10-21,BAC,42.2599983215332
2005-10-24,BAC,43.380001068115234
2005-10-25,BAC,43.18000030517578
2005-10-26,BAC,43.20000076293945
2005-10-27,BAC,43.18000030517578
2005-10-28,BAC,43.97999954223633
2005-10-31,BAC,43.7400016784668
2005-11-01,BAC,43.619998931884766
2005-11-02,BAC,44.08000183105469
2005-11-03,BAC,44.0099983215332
2005-11-04,BAC,44.22999954223633
2005-11-07,BAC,44.459999084472656
2005-11-08,BAC,44.38999938964844
2005-11-09,BAC,44.540000915527344
2005-11-10,BAC,45.29999923706055
2005-11-11,BAC,45.459999084472656
2005-11-14,BAC,45.619998931884766
2005-11-15,BAC,45.25
2005-11-16,BAC,44.970001220703125
2005-11-17,BAC,45.34000015258789
2005-11-18,BAC,45.560001373291016
2005-11-21,BAC,45.84000015258789
2005-11-22,BAC,46.099998474121094
2005-11-23,BAC,46.709999084472656
2005-11-25,BAC,46.9900016784668
2005-11-28,BAC,46.560001373291016
2005-11-29,BAC,46.779998779296875
2005-11-30,BAC,45.88999938964844
2005-12-01,BAC,45.880001068115234
2005-12-02,BAC,46.130001068115234
2005-12-05,BAC,46.43000030517578
2005-12-06,BAC,46.310001373291016
2005-12-07,BAC,45.86000061035156
2005-12-08,BAC,45.779998779296875
2005-12-09,BAC,45.900001525878906
2005-12-12,BAC,45.7400016784668
2005-12-13,BAC,46.5
2005-12-14,BAC,46.779998779296875
2005-12-15,BAC,46.68000030517578
2005-12-16,BAC,46.970001220703125
2005-12-19,BAC,46.529998779296875
2005-12-20,BAC,46.689998626708984
2005-12-21,BAC,46.63999938964844
2005-12-22,BAC,46.91999816894531
2005-12-23,BAC,46.939998626708984
2005-12-27,BAC,46.560001373291016
2005-12-28,BAC,46.27000045776367
2005-12-29,BAC,46.189998626708984
2005-12-30,BAC,46.150001525878906
2006-01-03,BAC,47.08000183105469
2006-01-04,BAC,46.58000183105469
2006-01-05,BAC,46.63999938964844
2006-01-06,BAC,46.56999969482422
2006-01-09,BAC,46.599998474121094
2006-01-10,BAC,46.209999084472656
2006-01-11,BAC,46.099998474121094
2006-01-12,BAC,45.79999923706055
2006-01-13,BAC,45.79999923706055
2006-01-17,BAC,45.310001373291016
2006-01-18,BAC,45.2599983215332
2006-01-19,BAC,45.13999938964844
2006-01-20,BAC,44.189998626708984
2006-01-23,BAC,43.959999084472656
2006-01-24,BAC,44.2400016784668
2006-01-25,BAC,44.630001068115234
2006-01-26,BAC,44.900001525878906
2006-01-27,BAC,44.79999923706055
2006-01-30,BAC,44.47999954223633
2006-01-31,BAC,44.22999954223633
2006-02-01,BAC,43.95000076293945
2006-02-02,BAC,43.439998626708984
2006-02-03,BAC,43.09000015258789
2006-02-06,BAC,43.369998931884766
2006-02-07,BAC,43.4900016784668
2006-02-08,BAC,43.66999816894531
2006-02-09,BAC,43.83000183105469
2006-02-10,BAC,43.91999816894531
2006-02-13,BAC,43.70000076293945
2006-02-14,BAC,44.15999984741211
2006-02-15,BAC,44.36000061035156
2006-02-16,BAC,44.689998626708984
2006-02-17,BAC,44.65999984741211
2006-02-21,BAC,44.54999923706055
2006-02-22,BAC,45.08000183105469
2006-02-23,BAC,45.369998931884766
2006-02-24,BAC,45.720001220703125
2006-02-27,BAC,45.97999954223633
2006-02-28,BAC,45.849998474121094
2006-03-01,BAC,45.599998474121094
2006-03-02,BAC,45.150001525878906
2006-03-03,BAC,45.189998626708984
2006-03-06,BAC,45.209999084472656
2006-03-07,BAC,45.619998931884766
2006-03-08,BAC,45.709999084472656
2006-03-09,BAC,45.54999923706055
2006-03-10,BAC,45.95000076293945
2006-03-13,BAC,45.939998626708984
2006-03-14,BAC,46.2599983215332
2006-03-15,BAC,46.400001525878906
2006-03-16,BAC,46.7599983215332
2006-03-17,BAC,46.900001525878906
2006-03-20,BAC,46.900001525878906
2006-03-21,BAC,46.56999969482422
2006-03-22,BAC,46.9900016784668
2006-03-23,BAC,46.70000076293945
2006-03-24,BAC,46.900001525878906
2006-03-27,BAC,46.81999969482422
2006-03-28,BAC,46.060001373291016
2006-03-29,BAC,45.970001220703125
2006-03-30,BAC,45.61000061035156
2006-03-31,BAC,45.540000915527344
2006-04-03,BAC,45.68000030517578
2006-04-04,BAC,46.290000915527344
2006-04-05,BAC,46.54999923706055
2006-04-06,BAC,46.20000076293945
2006-04-07,BAC,45.7400016784668
2006-04-10,BAC,45.68000030517578
2006-04-11,BAC,45.560001373291016
2006-04-12,BAC,45.720001220703125
2006-04-13,BAC,45.72999954223633
2006-04-17,BAC,45.47999954223633
2006-04-18,BAC,45.959999084472656
2006-04-19,BAC,46.04999923706055
2006-04-20,BAC,46.279998779296875
2006-04-21,BAC,46.869998931884766
2006-04-24,BAC,47.06999969482422
2006-04-25,BAC,47.09000015258789
2006-04-26,BAC,47.709999084472656
2006-04-27,BAC,49.040000915527344
2006-04-28,BAC,49.91999816894531
2006-05-01,BAC,49.18000030517578
2006-05-02,BAC,49.459999084472656
2006-05-03,BAC,49.29999923706055
2006-05-04,BAC,49.939998626708984
2006-05-05,BAC,50.470001220703125
2006-05-08,BAC,50.11000061035156
2006-05-09,BAC,50.189998626708984
2006-05-10,BAC,50.16999816894531
2006-05-11,BAC,49.689998626708984
2006-05-12,BAC,49.20000076293945
2006-05-15,BAC,49.54999923706055
2006-05-16,BAC,49.63999938964844
2006-05-17,BAC,48.560001373291016
2006-05-18,BAC,48.119998931884766
2006-05-19,BAC,48.27000045776367
2006-05-22,BAC,48.2599983215332
2006-05-23,BAC,48.22999954223633
2006-05-24,BAC,48.47999954223633
2006-05-25,BAC,48.90999984741211
2006-05-26,BAC,49.380001068115234
2006-05-30,BAC,48.70000076293945
2006-05-31,BAC,48.400001525878906
2006-06-01,BAC,48.70000076293945
2006-06-02,BAC,49.2599983215332
2006-06-05,BAC,48.7400016784668
2006-06-06,BAC,48.529998779296875
2006-06-07,BAC,48.849998474121094
2006-06-08,BAC,49.029998779296875
2006-06-09,BAC,48.790000915527344
2006-06-12,BAC,48.40999984741211
2006-06-13,BAC,47.06999969482422
2006-06-14,BAC,46.63999938964844
2006-06-15,BAC,47.90999984741211
2006-06-16,BAC,47.41999816894531
2006-06-19,BAC,47.13999938964844
2006-06-20,BAC,47.08000183105469
2006-06-21,BAC,47.310001373291016
2006-06-22,BAC,47.540000915527344
2006-06-23,BAC,47.40999984741211
2006-06-26,BAC,47.459999084472656
2006-06-27,BAC,47.29999923706055
2006-06-28,BAC,47.650001525878906
2006-06-29,BAC,48.599998474121094
2006-06-30,BAC,48.099998474121094
2006-07-03,BAC,48.810001373291016
2006-07-05,BAC,48.869998931884766
2006-07-06,BAC,49.060001373291016
2006-07-07,BAC,48.79999923706055
2006-07-10,BAC,49.13999938964844
2006-07-11,BAC,49.150001525878906
2006-07-12,BAC,48.56999969482422
2006-07-13,BAC,47.97999954223633
2006-07-14,BAC,48.310001373291016
2006-07-17,BAC,48.220001220703125
2006-07-18,BAC,48.439998626708984
2006-07-19,BAC,49.95000076293945
2006-07-20,BAC,49.650001525878906
2006-07-21,BAC,50.13999938964844
2006-07-24,BAC,50.56999969482422
2006-07-25,BAC,50.810001373291016
2006-07-26,BAC,50.9900016784668
2006-07-27,BAC,51.02000045776367
2006-07-28,BAC,51.65999984741211
2006-07-31,BAC,51.529998779296875
2006-08-01,BAC,51.529998779296875
2006-08-02,BAC,51.959999084472656
2006-08-03,BAC,51.970001220703125
2006-08-04,BAC,52.31999969482422
2006-08-07,BAC,52.15999984741211
2006-08-08,BAC,52.060001373291016
2006-08-09,BAC,51.540000915527344
2006-08-10,BAC,51.52000045776367
2006-08-11,BAC,51.400001525878906
2006-08-14,BAC,51.130001068115234
2006-08-15,BAC,52.150001525878906
2006-08-16,BAC,52.29999923706055
2006-08-17,BAC,52.13999938964844
2006-08-18,BAC,52.4900016784668
2006-08-21,BAC,52.459999084472656
2006-08-22,BAC,52.5
2006-08-23,BAC,52.4900016784668
2006-08-24,BAC,52.5099983215332
2006-08-25,BAC,52.130001068115234
2006-08-28,BAC,52.189998626708984
2006-08-29,BAC,52.290000915527344
