Date,Dividends,Stock Splits,Ticker
2009-03-04 00:00:00-05:00,0.01,0.0,BAC
2009-06-03 00:00:00-04:00,0.01,0.0,BAC
2009-09-02 00:00:00-04:00,0.01,0.0,BAC
2009-12-02 00:00:00-05:00,0.01,0.0,BAC
2010-03-03 00:00:00-05:00,0.01,0.0,BAC
2010-06-02 00:00:00-04:00,0.01,0.0,BAC
2010-09-01 00:00:00-04:00,0.01,0.0,BAC
2010-12-01 00:00:00-05:00,0.01,0.0,BAC
2011-03-02 00:00:00-05:00,0.01,0.0,BAC
2011-06-01 00:00:00-04:00,0.01,0.0,BAC
2011-08-31 00:00:00-04:00,0.01,0.0,BAC
2011-11-30 00:00:00-05:00,0.01,0.0,BAC
2012-02-29 00:00:00-05:00,0.01,0.0,BAC
2012-05-30 00:00:00-04:00,0.01,0.0,BAC
2012-09-05 00:00:00-04:00,0.01,0.0,BAC
2012-12-05 00:00:00-05:00,0.01,0.0,BAC
2013-02-27 00:00:00-05:00,0.01,0.0,BAC
2013-06-05 00:00:00-04:00,0.01,0.0,BAC
2013-09-04 00:00:00-04:00,0.01,0.0,BAC
2013-12-04 00:00:00-05:00,0.01,0.0,BAC
2014-03-05 00:00:00-05:00,0.01,0.0,BAC
2014-06-20 00:00:00-04:00,0.01,0.0,BAC
2014-09-03 00:00:00-04:00,0.05,0.0,BAC
2014-12-03 00:00:00-05:00,0.05,0.0,BAC
2015-03-04 00:00:00-05:00,0.05,0.0,BAC
2015-06-03 00:00:00-04:00,0.05,0.0,BAC
2015-09-02 00:00:00-04:00,0.05,0.0,BAC
2015-12-02 00:00:00-05:00,0.05,0.0,BAC
2016-03-02 00:00:00-05:00,0.05,0.0,BAC
2016-06-01 00:00:00-04:00,0.05,0.0,BAC
2016-08-31 00:00:00-04:00,0.075,0.0,BAC
2016-11-30 00:00:00-05:00,0.075,0.0,BAC
2017-03-01 00:00:00-05:00,0.075,0.0,BAC
2017-05-31 00:00:00-04:00,0.075,0.0,BAC
2017-08-30 00:00:00-04:00,0.12,0.0,BAC
2017-11-30 00:00:00-05:00,0.12,0.0,BAC
2018-03-01 00:00:00-05:00,0.12,0.0,BAC
2018-05-31 00:00:00-04:00,0.12,0.0,BAC
2018-09-06 00:00:00-04:00,0.15,0.0,BAC
2018-12-06 00:00:00-05:00,0.15,0.0,BAC
2019-02-28 00:00:00-05:00,0.15,0.0,BAC
2019-06-06 00:00:00-04:00,0.15,0.0,BAC
2019-09-05 00:00:00-04:00,0.18,0.0,BAC
2019-12-05 00:00:00-05:00,0.18,0.0,BAC
2020-03-05 00:00:00-05:00,0.18,0.0,BAC
2020-06-04 00:00:00-04:00,0.18,0.0,BAC
2020-09-03 00:00:00-04:00,0.18,0.0,BAC
2020-12-03 00:00:00-05:00,0.18,0.0,BAC
2021-03-04 00:00:00-05:00,0.18,0.0,BAC
2021-06-03 00:00:00-04:00,0.18,0.0,BAC
2021-09-02 00:00:00-04:00,0.21,0.0,BAC
2021-12-02 00:00:00-05:00,0.21,0.0,BAC
2022-03-03 00:00:00-05:00,0.21,0.0,BAC
2022-06-02 00:00:00-04:00,0.21,0.0,BAC
2022-09-01 00:00:00-04:00,0.22,0.0,BAC
2022-12-01 00:00:00-05:00,0.22,0.0,BAC
2023-03-02 00:00:00-05:00,0.22,0.0,BAC
2023-06-01 00:00:00-04:00,0.22,0.0,BAC
2023-08-31 00:00:00-04:00,0.24,0.0,BAC
2023-11-30 00:00:00-05:00,0.24,0.0,BAC
2024-02-29 00:00:00-05:00,0.24,0.0,BAC
